2.1208775466081464,7.518405813222201,0
9.564230198665992,4.4696718983953465,1
8.440995181123927,0.37881584659586576,1
2.9488060291900853,9.15882005777137,0
6.8340807337884835,0.5320977481003875,1
9.945595600745454,1.4263626517103378,1
2.9601664146419027,5.639066082980974,0
2.8277420785932774,0.5306436750536636,1
8.87646856665944,6.886171636171355,1
0.17973659849456314,4.958455692839307,1
9.156644860273547,8.896352830139842,1
4.564163412187908,5.84111101154856,0
8.937308563425635,3.547505245313359,1
1.2352239708848523,5.576158159513024,1
0.5621329021179988,7.396800220412314,1
0.11262997202892477,0.6882655877296884,1
3.9923830734850307,8.617198863758736,0
9.28613680069975,9.791662583781472,1
4.436412766573746,5.915493597918781,0
9.259660910368058,2.266283924108264,1
8.341816840535355,2.2615268113762776,1
4.705372756737363,6.761719864127725,0
5.884459036463415,5.130089756321905,0
8.375721882803191,4.253067297978866,1
9.067673078848642,8.68792279645617,1
3.5275265483347438,4.22132529623234,0
2.171271450906098,8.13756203883797,0
3.861470056981491,6.091692280972851,0
3.4017469168319048,9.258044952941326,0
1.5419945831725346,4.4441047355114405,1
9.855056787454346,0.20912517616914927,1
4.220220277703647,5.083275005220823,0
4.028045245605467,4.119637917932164,0
5.086870469139708,8.947127378486199,0
6.319204823939485,1.221400054040438,1
9.59416993435854,5.002860638972246,1
7.80825094852728,5.379433238431969,1
4.129437657223363,8.417035004516155,0
7.568648283222963,0.1958121615357289,1
2.7668128895360677,8.806001893065506,0
2.0259423166778645,1.2598543903233828,1
5.71816863133288,6.169299739066497,0
7.013596084125017,8.541348604407276,0
6.874850348511617,1.2160925162078784,1
4.467876338207901,8.192219560096541,0
0.5956768126593659,2.670409376954405,1
1.1823849562408528,4.328162410932279,1
9.950560210317125,0.3911475719100299,1
8.248668345239052,1.516109633817958,1
7.559925370363107,0.23495643633543617,1
3.94374866608692,4.728654022278879,0
2.2271632390015474,0.8984360082948917,1
4.04711144456789,4.87052956825074,0
2.2653287044286694,9.005244466588469,0
0.4127098178379829,7.704849912900906,1
5.55682647834474,5.492078645645523,0
2.681708486693423,9.57467738253033,0
2.8295561971787695,0.9042252015308561,1
1.030670351457933,2.150453874702929,1
6.2388944646744795,5.249355329846821,0
2.6141810355794415,6.5050960439536185,0
3.251010258417847,5.140308945420751,0
0.981133855727353,5.295732687284124,1
0.9602117019454626,6.705618618144147,1
8.161449062905579,2.831019984757057,1
1.0021549503387905,4.884467450027578,1
0.9975483912378014,3.5721328738553626,1
2.6019826471750163,0.01548685002461525,1
8.358234370605382,1.1284098778793084,1
2.0782503227280924,7.95495547606582,0
6.666876109500537,7.516912553290843,0
7.634215027045843,3.2728668972440267,1
5.618253688505542,5.591880306104304,0
2.58918666215333,8.587492828077565,0
9.897818656823263,7.9460408643807,1
